-0.00216000000000000	-0.742200000000000
0.0367200000000000	-0.781110000000000
0.0712700000000000	-0.734100000000000
0.101510000000000	-0.710540000000000
0.138230000000000	-0.655710000000000
0.168470000000000	-0.577470000000000
0.205180000000000	-0.467950000000000
0.236500000000000	-0.354540000000000
0.269980000000000	-0.178630000000000
0.304540000000000	0.157440000000000
0.336930000000000	0.438820000000000
0.367170000000000	0.540500000000000
0.403890000000000	0.564080000000000
0.436290000000000	0.556390000000000
0.470840000000000	0.540900000000000
0.501080000000000	0.650390000000000
0.531320000000000	0.736450000000000
0.568030000000000	0.752220000000000
0.604750000000000	0.775800000000000
0.630670000000000	0.768090000000000
0.669550000000000	0.760430000000000
0.701940000000000	0.752740000000000
0.732180000000000	0.752860000000000
0.764580000000000	0.737360000000000
0.796980000000000	0.706240000000000
0.831530000000000	0.612620000000000
0.861770000000000	0.472120000000000
0.894170000000000	0.230060000000000
0.928730000000000	-0.183870000000000
0.963280000000000	-0.535300000000000
0.995680000000000	-0.746110000000000
1.03024000000000	-0.785040000000000
1.06263000000000	-0.730220000000000
1.09287000000000	-0.698860000000000
1.12743000000000	-0.683100000000000
1.16199000000000	-0.651710000000000
1.19438000000000	-0.409400000000000
1.22462000000000	-0.245220000000000
1.26134000000000	-0.120070000000000
1.29374000000000	0.0675500000000000
1.32613000000000	0.380180000000000
1.35637000000000	0.571700000000000
1.39309000000000	0.661690000000000
1.42549000000000	0.661820000000000
1.45680000000000	0.618970000000000
1.49028000000000	0.669880000000000
1.52484000000000	0.740330000000000
1.55724000000000	0.771710000000000
1.59395000000000	0.787480000000000
1.62527000000000	0.775880000000000
1.65227000000000	0.764270000000000
1.68683000000000	0.764400000000000
1.72354000000000	0.756730000000000
1.75378000000000	0.733410000000000
1.78834000000000	0.686670000000000
1.82397000000000	0.600870000000000
1.85529000000000	0.476000000000000
1.87257000000000	0.382310000000000
1.88553000000000	0.265180000000000
1.91793000000000	-0.140950000000000
1.95248000000000	-0.515810000000000
1.98704000000000	-0.742240000000000
